date,atm_id,location_type,day_of_week,is_weekend,withdrawal_amount
2023-11-29,ATM_71,Urban,Wednesday,0,569583
2023-11-30,ATM_71,Urban,Thursday,0,498698
2023-12-01,ATM_71,Urban,Friday,0,610284
2023-12-02,ATM_71,Urban,Saturday,1,761249
2023-12-03,ATM_71,Urban,Sunday,1,669042
2023-12-04,ATM_71,Urban,Monday,0,616834
2023-12-05,ATM_71,Urban,Tuesday,0,725218
2023-12-06,ATM_71,Urban,Wednesday,0,577588
2023-12-07,ATM_71,Urban,Thursday,0,572206
2023-12-08,ATM_71,Urban,Friday,0,468287
2023-12-09,ATM_71,Urban,Saturday,1,434377
2023-12-10,ATM_71,Urban,Sunday,1,672988
2023-12-11,ATM_71,Urban,Monday,0,477444
2023-12-12,ATM_71,Urban,Tuesday,0,459720
2023-12-13,ATM_71,Urban,Wednesday,0,517592
2023-12-14,ATM_71,Urban,Thursday,0,620488
2023-12-15,ATM_71,Urban,Friday,0,420966
2023-12-16,ATM_71,Urban,Saturday,1,626412
2023-12-17,ATM_71,Urban,Sunday,1,576676
2023-12-18,ATM_71,Urban,Monday,0,410519
2023-12-19,ATM_71,Urban,Tuesday,0,377981
2023-12-20,ATM_71,Urban,Wednesday,0,505168
2023-12-21,ATM_71,Urban,Thursday,0,367636
2023-12-22,ATM_71,Urban,Friday,0,421425
2023-12-23,ATM_71,Urban,Saturday,1,576129
2023-12-24,ATM_71,Urban,Sunday,1,577362
2023-12-25,ATM_71,Urban,Monday,0,443638
2023-12-26,ATM_71,Urban,Tuesday,0,558145
2023-12-27,ATM_71,Urban,Wednesday,0,442904
2023-12-28,ATM_71,Urban,Thursday,0,657865
2023-12-29,ATM_71,Urban,Friday,0,560037
2023-12-30,ATM_71,Urban,Saturday,1,675377
2023-12-31,ATM_71,Urban,Sunday,1,534098
2024-01-01,ATM_71,Urban,Monday,0,634646
2024-01-02,ATM_71,Urban,Tuesday,0,653463
2024-01-03,ATM_71,Urban,Wednesday,0,568349
2024-01-04,ATM_71,Urban,Thursday,0,654527
2024-01-05,ATM_71,Urban,Friday,0,692996
2024-01-06,ATM_71,Urban,Saturday,1,583991
2024-01-07,ATM_71,Urban,Sunday,1,652699
2024-01-08,ATM_71,Urban,Monday,0,473477
2024-01-09,ATM_71,Urban,Tuesday,0,499764
2024-01-10,ATM_71,Urban,Wednesday,0,427388
2024-01-11,ATM_71,Urban,Thursday,0,561312
2024-01-12,ATM_71,Urban,Friday,0,540808
2024-01-13,ATM_71,Urban,Saturday,1,662146
2024-01-14,ATM_71,Urban,Sunday,1,451063
2024-01-15,ATM_71,Urban,Monday,0,571105
2024-01-16,ATM_71,Urban,Tuesday,0,474803
2024-01-17,ATM_71,Urban,Wednesday,0,535423
2024-01-18,ATM_71,Urban,Thursday,0,520685
2024-01-19,ATM_71,Urban,Friday,0,483654
2024-01-20,ATM_71,Urban,Saturday,1,605085
2024-01-21,ATM_71,Urban,Sunday,1,579470
2024-01-22,ATM_71,Urban,Monday,0,487528
2024-01-23,ATM_71,Urban,Tuesday,0,533871
2024-01-24,ATM_71,Urban,Wednesday,0,481179
2024-01-25,ATM_71,Urban,Thursday,0,489607
2024-01-26,ATM_71,Urban,Friday,0,486031
2024-01-27,ATM_71,Urban,Saturday,1,545665
2024-01-28,ATM_71,Urban,Sunday,1,519177
2024-01-29,ATM_71,Urban,Monday,0,416457
2024-01-30,ATM_71,Urban,Tuesday,0,427439
2024-01-31,ATM_71,Urban,Wednesday,0,465063
2024-02-01,ATM_71,Urban,Thursday,0,664002
2024-02-02,ATM_71,Urban,Friday,0,695131
2024-02-03,ATM_71,Urban,Saturday,1,682123
2024-02-04,ATM_71,Urban,Sunday,1,665143
2024-02-05,ATM_71,Urban,Monday,0,511391
2024-02-06,ATM_71,Urban,Tuesday,0,490877
2024-02-07,ATM_71,Urban,Wednesday,0,609087
2024-02-08,ATM_71,Urban,Thursday,0,581793
2024-02-09,ATM_71,Urban,Friday,0,499933
2024-02-10,ATM_71,Urban,Saturday,1,601072
2024-02-11,ATM_71,Urban,Sunday,1,556900
2024-02-12,ATM_71,Urban,Monday,0,505850
2024-02-13,ATM_71,Urban,Tuesday,0,452208
2024-02-14,ATM_71,Urban,Wednesday,0,548114
2024-02-15,ATM_71,Urban,Thursday,0,493904
2024-02-16,ATM_71,Urban,Friday,0,504060
2024-02-17,ATM_71,Urban,Saturday,1,540763
2024-02-18,ATM_71,Urban,Sunday,1,605814
2024-02-19,ATM_71,Urban,Monday,0,484089
2024-02-20,ATM_71,Urban,Tuesday,0,540051
2024-02-21,ATM_71,Urban,Wednesday,0,406024
2024-02-22,ATM_71,Urban,Thursday,0,517035
2024-02-23,ATM_71,Urban,Friday,0,529897
2024-02-24,ATM_71,Urban,Saturday,1,506336
2024-02-25,ATM_71,Urban,Sunday,1,665756
2024-02-26,ATM_71,Urban,Monday,0,426314
2024-02-27,ATM_71,Urban,Tuesday,0,553405
2024-02-28,ATM_71,Urban,Wednesday,0,445754
2024-02-29,ATM_71,Urban,Thursday,0,536179
2024-03-01,ATM_71,Urban,Friday,0,623602
2024-03-02,ATM_71,Urban,Saturday,1,654373
2024-03-03,ATM_71,Urban,Sunday,1,641568
2024-03-04,ATM_71,Urban,Monday,0,603184
2024-03-05,ATM_71,Urban,Tuesday,0,593552
2024-03-06,ATM_71,Urban,Wednesday,0,559415
2024-03-07,ATM_71,Urban,Thursday,0,569398
2024-03-08,ATM_71,Urban,Friday,0,364387
2024-03-09,ATM_71,Urban,Saturday,1,615887
2024-03-10,ATM_71,Urban,Sunday,1,606831
2024-03-11,ATM_71,Urban,Monday,0,509015
2024-03-12,ATM_71,Urban,Tuesday,0,443693
2024-03-13,ATM_71,Urban,Wednesday,0,422961
2024-03-14,ATM_71,Urban,Thursday,0,533178
2024-03-15,ATM_71,Urban,Friday,0,600457
2024-03-16,ATM_71,Urban,Saturday,1,521521
2024-03-17,ATM_71,Urban,Sunday,1,534160
2024-03-18,ATM_71,Urban,Monday,0,507380
2024-03-19,ATM_71,Urban,Tuesday,0,490502
2024-03-20,ATM_71,Urban,Wednesday,0,485175
2024-03-21,ATM_71,Urban,Thursday,0,345045
2024-03-22,ATM_71,Urban,Friday,0,428434
2024-03-23,ATM_71,Urban,Saturday,1,548708
2024-03-24,ATM_71,Urban,Sunday,1,636968
2024-03-25,ATM_71,Urban,Monday,0,549354
2024-03-26,ATM_71,Urban,Tuesday,0,528299
2024-03-27,ATM_71,Urban,Wednesday,0,562128
2024-03-28,ATM_71,Urban,Thursday,0,475514
2024-03-29,ATM_71,Urban,Friday,0,551089
2024-03-30,ATM_71,Urban,Saturday,1,515396
2024-03-31,ATM_71,Urban,Sunday,1,617497
2024-04-01,ATM_71,Urban,Monday,0,640648
2024-04-02,ATM_71,Urban,Tuesday,0,676549
2024-04-03,ATM_71,Urban,Wednesday,0,803399
2024-04-04,ATM_71,Urban,Thursday,0,751710
2024-04-05,ATM_71,Urban,Friday,0,692306
2024-04-06,ATM_71,Urban,Saturday,1,644421
2024-04-07,ATM_71,Urban,Sunday,1,668378
2024-04-08,ATM_71,Urban,Monday,0,416885
2024-04-09,ATM_71,Urban,Tuesday,0,356802
2024-04-10,ATM_71,Urban,Wednesday,0,544457
2024-04-11,ATM_71,Urban,Thursday,0,606285
2024-04-12,ATM_71,Urban,Friday,0,478959
2024-04-13,ATM_71,Urban,Saturday,1,583012
2024-04-14,ATM_71,Urban,Sunday,1,604996
2024-04-15,ATM_71,Urban,Monday,0,448814
2024-04-16,ATM_71,Urban,Tuesday,0,534987
2024-04-17,ATM_71,Urban,Wednesday,0,384495
2024-04-18,ATM_71,Urban,Thursday,0,453244
2024-04-19,ATM_71,Urban,Friday,0,398911
2024-04-20,ATM_71,Urban,Saturday,1,508970
2024-04-21,ATM_71,Urban,Sunday,1,625526
2024-04-22,ATM_71,Urban,Monday,0,505510
2024-04-23,ATM_71,Urban,Tuesday,0,505963
2024-04-24,ATM_71,Urban,Wednesday,0,515657
2024-04-25,ATM_71,Urban,Thursday,0,667013
2024-04-26,ATM_71,Urban,Friday,0,490333
2024-04-27,ATM_71,Urban,Saturday,1,703145
2024-04-28,ATM_71,Urban,Sunday,1,420553
2024-04-29,ATM_71,Urban,Monday,0,519757
2024-04-30,ATM_71,Urban,Tuesday,0,486469
2024-05-01,ATM_71,Urban,Wednesday,0,686162
2024-05-02,ATM_71,Urban,Thursday,0,699238
2024-05-03,ATM_71,Urban,Friday,0,525443
2024-05-04,ATM_71,Urban,Saturday,1,676490
2024-05-05,ATM_71,Urban,Sunday,1,597576
2024-05-06,ATM_71,Urban,Monday,0,532899
2024-05-07,ATM_71,Urban,Tuesday,0,396864
2024-05-08,ATM_71,Urban,Wednesday,0,465325
2024-05-09,ATM_71,Urban,Thursday,0,461788
2024-05-10,ATM_71,Urban,Friday,0,585083
2024-05-11,ATM_71,Urban,Saturday,1,536885
2024-05-12,ATM_71,Urban,Sunday,1,599654
2024-05-13,ATM_71,Urban,Monday,0,403737
2024-05-14,ATM_71,Urban,Tuesday,0,513179
2024-05-15,ATM_71,Urban,Wednesday,0,493619
2024-05-16,ATM_71,Urban,Thursday,0,484148
2024-05-17,ATM_71,Urban,Friday,0,542853
2024-05-18,ATM_71,Urban,Saturday,1,590167
2024-05-19,ATM_71,Urban,Sunday,1,755743
2024-05-20,ATM_71,Urban,Monday,0,461389
2024-05-21,ATM_71,Urban,Tuesday,0,516379
2024-05-22,ATM_71,Urban,Wednesday,0,542992
2024-05-23,ATM_71,Urban,Thursday,0,484252
2024-05-24,ATM_71,Urban,Friday,0,531322
2024-05-25,ATM_71,Urban,Saturday,1,448946
2024-05-26,ATM_71,Urban,Sunday,1,493814
2024-05-27,ATM_71,Urban,Monday,0,367231
2024-05-28,ATM_71,Urban,Tuesday,0,524356
2024-05-29,ATM_71,Urban,Wednesday,0,491912
2024-05-30,ATM_71,Urban,Thursday,0,496262
2024-05-31,ATM_71,Urban,Friday,0,441657
2024-06-01,ATM_71,Urban,Saturday,1,735959
2024-06-02,ATM_71,Urban,Sunday,1,788467
2024-06-03,ATM_71,Urban,Monday,0,696681
2024-06-04,ATM_71,Urban,Tuesday,0,740670
2024-06-05,ATM_71,Urban,Wednesday,0,532748
2024-06-06,ATM_71,Urban,Thursday,0,464761
2024-06-07,ATM_71,Urban,Friday,0,471135
2024-06-08,ATM_71,Urban,Saturday,1,487833
2024-06-09,ATM_71,Urban,Sunday,1,552820
2024-06-10,ATM_71,Urban,Monday,0,457583
2024-06-11,ATM_71,Urban,Tuesday,0,411996
2024-06-12,ATM_71,Urban,Wednesday,0,555444
2024-06-13,ATM_71,Urban,Thursday,0,524812
2024-06-14,ATM_71,Urban,Friday,0,481561
2024-06-15,ATM_71,Urban,Saturday,1,508860
2024-06-16,ATM_71,Urban,Sunday,1,620715
2024-06-17,ATM_71,Urban,Monday,0,485671
2024-06-18,ATM_71,Urban,Tuesday,0,590100
2024-06-19,ATM_71,Urban,Wednesday,0,397867
2024-06-20,ATM_71,Urban,Thursday,0,451332
2024-06-21,ATM_71,Urban,Friday,0,541562
2024-06-22,ATM_71,Urban,Saturday,1,655934
2024-06-23,ATM_71,Urban,Sunday,1,560766
2024-06-24,ATM_71,Urban,Monday,0,517769
2024-06-25,ATM_71,Urban,Tuesday,0,453148
2024-06-26,ATM_71,Urban,Wednesday,0,403728
2024-06-27,ATM_71,Urban,Thursday,0,511848
2024-06-28,ATM_71,Urban,Friday,0,547294
2024-06-29,ATM_71,Urban,Saturday,1,560227
2024-06-30,ATM_71,Urban,Sunday,1,579303
2024-07-01,ATM_71,Urban,Monday,0,653772
2024-07-02,ATM_71,Urban,Tuesday,0,663594
2024-07-03,ATM_71,Urban,Wednesday,0,738964
2024-07-04,ATM_71,Urban,Thursday,0,589566
2024-07-05,ATM_71,Urban,Friday,0,695131
2024-07-06,ATM_71,Urban,Saturday,1,474433
2024-07-07,ATM_71,Urban,Sunday,1,591378
2024-07-08,ATM_71,Urban,Monday,0,574167
2024-07-09,ATM_71,Urban,Tuesday,0,501650
2024-07-10,ATM_71,Urban,Wednesday,0,589138
2024-07-11,ATM_71,Urban,Thursday,0,390677
2024-07-12,ATM_71,Urban,Friday,0,547214
2024-07-13,ATM_71,Urban,Saturday,1,667826
2024-07-14,ATM_71,Urban,Sunday,1,676235
2024-07-15,ATM_71,Urban,Monday,0,508768
2024-07-16,ATM_71,Urban,Tuesday,0,413633
2024-07-17,ATM_71,Urban,Wednesday,0,433511
2024-07-18,ATM_71,Urban,Thursday,0,401882
2024-07-19,ATM_71,Urban,Friday,0,536625
2024-07-20,ATM_71,Urban,Saturday,1,640727
2024-07-21,ATM_71,Urban,Sunday,1,549532
2024-07-22,ATM_71,Urban,Monday,0,485518
2024-07-23,ATM_71,Urban,Tuesday,0,460324
2024-07-24,ATM_71,Urban,Wednesday,0,503224
2024-07-25,ATM_71,Urban,Thursday,0,535685
2024-07-26,ATM_71,Urban,Friday,0,428380
2024-07-27,ATM_71,Urban,Saturday,1,530026
2024-07-28,ATM_71,Urban,Sunday,1,497668
2024-07-29,ATM_71,Urban,Monday,0,480184
2024-07-30,ATM_71,Urban,Tuesday,0,607268
2024-07-31,ATM_71,Urban,Wednesday,0,458501
2024-08-01,ATM_71,Urban,Thursday,0,598303
2024-08-02,ATM_71,Urban,Friday,0,548572
2024-08-03,ATM_71,Urban,Saturday,1,823684
2024-08-04,ATM_71,Urban,Sunday,1,723230
2024-08-05,ATM_71,Urban,Monday,0,749768
2024-08-06,ATM_71,Urban,Tuesday,0,470815
2024-08-07,ATM_71,Urban,Wednesday,0,496120
2024-08-08,ATM_71,Urban,Thursday,0,660530
2024-08-09,ATM_71,Urban,Friday,0,602651
2024-08-10,ATM_71,Urban,Saturday,1,467081
2024-08-11,ATM_71,Urban,Sunday,1,596375
2024-08-12,ATM_71,Urban,Monday,0,589961
2024-08-13,ATM_71,Urban,Tuesday,0,615986
2024-08-14,ATM_71,Urban,Wednesday,0,411970
2024-08-15,ATM_71,Urban,Thursday,0,521584
2024-08-16,ATM_71,Urban,Friday,0,360668
2024-08-17,ATM_71,Urban,Saturday,1,598928
2024-08-18,ATM_71,Urban,Sunday,1,576598
2024-08-19,ATM_71,Urban,Monday,0,601823
2024-08-20,ATM_71,Urban,Tuesday,0,462602
2024-08-21,ATM_71,Urban,Wednesday,0,494289
2024-08-22,ATM_71,Urban,Thursday,0,523999
2024-08-23,ATM_71,Urban,Friday,0,594992
2024-08-24,ATM_71,Urban,Saturday,1,715711
2024-08-25,ATM_71,Urban,Sunday,1,679315
2024-08-26,ATM_71,Urban,Monday,0,587110
2024-08-27,ATM_71,Urban,Tuesday,0,537152
2024-08-28,ATM_71,Urban,Wednesday,0,521992
2024-08-29,ATM_71,Urban,Thursday,0,542112
2024-08-30,ATM_71,Urban,Friday,0,443123
2024-08-31,ATM_71,Urban,Saturday,1,684465
2024-09-01,ATM_71,Urban,Sunday,1,783415
2024-09-02,ATM_71,Urban,Monday,0,649198
2024-09-03,ATM_71,Urban,Tuesday,0,540188
2024-09-04,ATM_71,Urban,Wednesday,0,556055
2024-09-05,ATM_71,Urban,Thursday,0,722316
2024-09-06,ATM_71,Urban,Friday,0,531359
2024-09-07,ATM_71,Urban,Saturday,1,660082
2024-09-08,ATM_71,Urban,Sunday,1,612440
2024-09-09,ATM_71,Urban,Monday,0,483829
2024-09-10,ATM_71,Urban,Tuesday,0,489343
2024-09-11,ATM_71,Urban,Wednesday,0,361426
2024-09-12,ATM_71,Urban,Thursday,0,470538
2024-09-13,ATM_71,Urban,Friday,0,514574
2024-09-14,ATM_71,Urban,Saturday,1,634863
2024-09-15,ATM_71,Urban,Sunday,1,484508
2024-09-16,ATM_71,Urban,Monday,0,504988
2024-09-17,ATM_71,Urban,Tuesday,0,566097
2024-09-18,ATM_71,Urban,Wednesday,0,436869
2024-09-19,ATM_71,Urban,Thursday,0,510121
2024-09-20,ATM_71,Urban,Friday,0,449617
2024-09-21,ATM_71,Urban,Saturday,1,676419
2024-09-22,ATM_71,Urban,Sunday,1,583656
2024-09-23,ATM_71,Urban,Monday,0,534400
2024-09-24,ATM_71,Urban,Tuesday,0,622569
2024-09-25,ATM_71,Urban,Wednesday,0,446049
2024-09-26,ATM_71,Urban,Thursday,0,563890
2024-09-27,ATM_71,Urban,Friday,0,388396
2024-09-28,ATM_71,Urban,Saturday,1,579256
2024-09-29,ATM_71,Urban,Sunday,1,619072
2024-09-30,ATM_71,Urban,Monday,0,518586
2024-10-01,ATM_71,Urban,Tuesday,0,656680
2024-10-02,ATM_71,Urban,Wednesday,0,678633
2024-10-03,ATM_71,Urban,Thursday,0,605088
2024-10-04,ATM_71,Urban,Friday,0,738468
2024-10-05,ATM_71,Urban,Saturday,1,709590
2024-10-06,ATM_71,Urban,Sunday,1,575898
2024-10-07,ATM_71,Urban,Monday,0,648985
2024-10-08,ATM_71,Urban,Tuesday,0,704507
2024-10-09,ATM_71,Urban,Wednesday,0,500655
2024-10-10,ATM_71,Urban,Thursday,0,675050
2024-10-11,ATM_71,Urban,Friday,0,638440
2024-10-12,ATM_71,Urban,Saturday,1,592134
2024-10-13,ATM_71,Urban,Sunday,1,547399
2024-10-14,ATM_71,Urban,Monday,0,700589
2024-10-15,ATM_71,Urban,Tuesday,0,605699
2024-10-16,ATM_71,Urban,Wednesday,0,611192
2024-10-17,ATM_71,Urban,Thursday,0,723260
2024-10-18,ATM_71,Urban,Friday,0,499513
2024-10-19,ATM_71,Urban,Saturday,1,674198
2024-10-20,ATM_71,Urban,Sunday,1,723300
2024-10-21,ATM_71,Urban,Monday,0,550101
2024-10-22,ATM_71,Urban,Tuesday,0,522879
2024-10-23,ATM_71,Urban,Wednesday,0,567012
2024-10-24,ATM_71,Urban,Thursday,0,695347
2024-10-25,ATM_71,Urban,Friday,0,549196
2024-10-26,ATM_71,Urban,Saturday,1,735769
2024-10-27,ATM_71,Urban,Sunday,1,726415
2024-10-28,ATM_71,Urban,Monday,0,563247
2024-10-29,ATM_71,Urban,Tuesday,0,660156
2024-10-30,ATM_71,Urban,Wednesday,0,671081
2024-10-31,ATM_71,Urban,Thursday,0,626666
2024-11-01,ATM_71,Urban,Friday,0,827092
2024-11-02,ATM_71,Urban,Saturday,1,795704
2024-11-03,ATM_71,Urban,Sunday,1,753170
2024-11-04,ATM_71,Urban,Monday,0,805457
2024-11-05,ATM_71,Urban,Tuesday,0,705327
2024-11-06,ATM_71,Urban,Wednesday,0,648635
2024-11-07,ATM_71,Urban,Thursday,0,637464
2024-11-08,ATM_71,Urban,Friday,0,552001
2024-11-09,ATM_71,Urban,Saturday,1,646353
2024-11-10,ATM_71,Urban,Sunday,1,735757
2024-11-11,ATM_71,Urban,Monday,0,478554
2024-11-12,ATM_71,Urban,Tuesday,0,573325
2024-11-13,ATM_71,Urban,Wednesday,0,667371
2024-11-14,ATM_71,Urban,Thursday,0,561450
2024-11-15,ATM_71,Urban,Friday,0,634349
2024-11-16,ATM_71,Urban,Saturday,1,699548
2024-11-17,ATM_71,Urban,Sunday,1,589403
2024-11-18,ATM_71,Urban,Monday,0,626021
2024-11-19,ATM_71,Urban,Tuesday,0,564366
2024-11-20,ATM_71,Urban,Wednesday,0,525726
2024-11-21,ATM_71,Urban,Thursday,0,570115
2024-11-22,ATM_71,Urban,Friday,0,500905
2024-11-23,ATM_71,Urban,Saturday,1,928121
2024-11-24,ATM_71,Urban,Sunday,1,616549
2024-11-25,ATM_71,Urban,Monday,0,553304
2024-11-26,ATM_71,Urban,Tuesday,0,552356
2024-11-27,ATM_71,Urban,Wednesday,0,643563
2024-11-28,ATM_71,Urban,Thursday,0,661243
2024-11-29,ATM_71,Urban,Friday,0,746227
2024-11-30,ATM_71,Urban,Saturday,1,758147
2024-12-01,ATM_71,Urban,Sunday,1,760929
2024-12-02,ATM_71,Urban,Monday,0,624553
2024-12-03,ATM_71,Urban,Tuesday,0,493320
2024-12-04,ATM_71,Urban,Wednesday,0,680906
2024-12-05,ATM_71,Urban,Thursday,0,626139
2024-12-06,ATM_71,Urban,Friday,0,438420
2024-12-07,ATM_71,Urban,Saturday,1,564226
2024-12-08,ATM_71,Urban,Sunday,1,599282
2024-12-09,ATM_71,Urban,Monday,0,398734
2024-12-10,ATM_71,Urban,Tuesday,0,581302
2024-12-11,ATM_71,Urban,Wednesday,0,471514
2024-12-12,ATM_71,Urban,Thursday,0,508583
2024-12-13,ATM_71,Urban,Friday,0,594102
2024-12-14,ATM_71,Urban,Saturday,1,602830
2024-12-15,ATM_71,Urban,Sunday,1,561817
2024-12-16,ATM_71,Urban,Monday,0,444222
2024-12-17,ATM_71,Urban,Tuesday,0,611440
2024-12-18,ATM_71,Urban,Wednesday,0,524243
2024-12-19,ATM_71,Urban,Thursday,0,443160
2024-12-20,ATM_71,Urban,Friday,0,439920
2024-12-21,ATM_71,Urban,Saturday,1,687223
2024-12-22,ATM_71,Urban,Sunday,1,696629
2024-12-23,ATM_71,Urban,Monday,0,438531
2024-12-24,ATM_71,Urban,Tuesday,0,506356
2024-12-25,ATM_71,Urban,Wednesday,0,478986
2024-12-26,ATM_71,Urban,Thursday,0,542265
2024-12-27,ATM_71,Urban,Friday,0,419833
2024-12-28,ATM_71,Urban,Saturday,1,569231
2024-12-29,ATM_71,Urban,Sunday,1,542521
2024-12-30,ATM_71,Urban,Monday,0,502152
2023-01-01,ATM_72,Rural,Sunday,1,513890
2023-01-02,ATM_72,Rural,Monday,0,466868
2023-01-03,ATM_72,Rural,Tuesday,0,351113
2023-01-04,ATM_72,Rural,Wednesday,0,306944
2023-01-05,ATM_72,Rural,Thursday,0,224170
2023-01-06,ATM_72,Rural,Friday,0,259154
2023-01-07,ATM_72,Rural,Saturday,1,266374
2023-01-08,ATM_72,Rural,Sunday,1,260888
2023-01-09,ATM_72,Rural,Monday,0,222759
2023-01-10,ATM_72,Rural,Tuesday,0,309783
2023-01-11,ATM_72,Rural,Wednesday,0,310914
2023-01-12,ATM_72,Rural,Thursday,0,281698
2023-01-13,ATM_72,Rural,Friday,0,269657
2023-01-14,ATM_72,Rural,Saturday,1,268177
2023-01-15,ATM_72,Rural,Sunday,1,221459
2023-01-16,ATM_72,Rural,Monday,0,134755
2023-01-17,ATM_72,Rural,Tuesday,0,189315
2023-01-18,ATM_72,Rural,Wednesday,0,181382
2023-01-19,ATM_72,Rural,Thursday,0,249036
2023-01-20,ATM_72,Rural,Friday,0,196813
2023-01-21,ATM_72,Rural,Saturday,1,298541
2023-01-22,ATM_72,Rural,Sunday,1,271080
2023-01-23,ATM_72,Rural,Monday,0,271573
2023-01-24,ATM_72,Rural,Tuesday,0,155524
2023-01-25,ATM_72,Rural,Wednesday,0,270058
2023-01-26,ATM_72,Rural,Thursday,0,237373
2023-01-27,ATM_72,Rural,Friday,0,144999
2023-01-28,ATM_72,Rural,Saturday,1,316933
2023-01-29,ATM_72,Rural,Sunday,1,204770
2023-01-30,ATM_72,Rural,Monday,0,250320
2023-01-31,ATM_72,Rural,Tuesday,0,227412
2023-02-01,ATM_72,Rural,Wednesday,0,346667
2023-02-02,ATM_72,Rural,Thursday,0,469297
2023-02-03,ATM_72,Rural,Friday,0,381657
2023-02-04,ATM_72,Rural,Saturday,1,431292
2023-02-05,ATM_72,Rural,Sunday,1,388399
2023-02-06,ATM_72,Rural,Monday,0,284875
2023-02-07,ATM_72,Rural,Tuesday,0,140207
2023-02-08,ATM_72,Rural,Wednesday,0,205534
2023-02-09,ATM_72,Rural,Thursday,0,120328
2023-02-10,ATM_72,Rural,Friday,0,184826
2023-02-11,ATM_72,Rural,Saturday,1,256718
2023-02-12,ATM_72,Rural,Sunday,1,333410
2023-02-13,ATM_72,Rural,Monday,0,246933
2023-02-14,ATM_72,Rural,Tuesday,0,321199
2023-02-15,ATM_72,Rural,Wednesday,0,189700
2023-02-16,ATM_72,Rural,Thursday,0,278284
2023-02-17,ATM_72,Rural,Friday,0,169051
2023-02-18,ATM_72,Rural,Saturday,1,365210
2023-02-19,ATM_72,Rural,Sunday,1,318522
2023-02-20,ATM_72,Rural,Monday,0,185139
2023-02-21,ATM_72,Rural,Tuesday,0,281804
2023-02-22,ATM_72,Rural,Wednesday,0,250332
2023-02-23,ATM_72,Rural,Thursday,0,168773
2023-02-24,ATM_72,Rural,Friday,0,266265
2023-02-25,ATM_72,Rural,Saturday,1,219732
2023-02-26,ATM_72,Rural,Sunday,1,289117
2023-02-27,ATM_72,Rural,Monday,0,235037
2023-02-28,ATM_72,Rural,Tuesday,0,367558
2023-03-01,ATM_72,Rural,Wednesday,0,549279
2023-03-02,ATM_72,Rural,Thursday,0,417229
2023-03-03,ATM_72,Rural,Friday,0,343140
2023-03-04,ATM_72,Rural,Saturday,1,451749
2023-03-05,ATM_72,Rural,Sunday,1,509660
2023-03-06,ATM_72,Rural,Monday,0,246119
2023-03-07,ATM_72,Rural,Tuesday,0,239882
2023-03-08,ATM_72,Rural,Wednesday,0,253483
2023-03-09,ATM_72,Rural,Thursday,0,154716
2023-03-10,ATM_72,Rural,Friday,0,139446
2023-03-11,ATM_72,Rural,Saturday,1,332665
2023-03-12,ATM_72,Rural,Sunday,1,312859
2023-03-13,ATM_72,Rural,Monday,0,343213
2023-03-14,ATM_72,Rural,Tuesday,0,304875
2023-03-15,ATM_72,Rural,Wednesday,0,223921
2023-03-16,ATM_72,Rural,Thursday,0,327237
2023-03-17,ATM_72,Rural,Friday,0,245689
2023-03-18,ATM_72,Rural,Saturday,1,276685
2023-03-19,ATM_72,Rural,Sunday,1,358670
2023-03-20,ATM_72,Rural,Monday,0,127400
2023-03-21,ATM_72,Rural,Tuesday,0,200923
2023-03-22,ATM_72,Rural,Wednesday,0,196953
2023-03-23,ATM_72,Rural,Thursday,0,238938
2023-03-24,ATM_72,Rural,Friday,0,219576
2023-03-25,ATM_72,Rural,Saturday,1,334277
2023-03-26,ATM_72,Rural,Sunday,1,337606
2023-03-27,ATM_72,Rural,Monday,0,148304
2023-03-28,ATM_72,Rural,Tuesday,0,262682
2023-03-29,ATM_72,Rural,Wednesday,0,274863
2023-03-30,ATM_72,Rural,Thursday,0,192414
2023-03-31,ATM_72,Rural,Friday,0,332892
2023-04-01,ATM_72,Rural,Saturday,1,548367
2023-04-02,ATM_72,Rural,Sunday,1,488651
2023-04-03,ATM_72,Rural,Monday,0,375534
2023-04-04,ATM_72,Rural,Tuesday,0,342391
2023-04-05,ATM_72,Rural,Wednesday,0,363480
2023-04-06,ATM_72,Rural,Thursday,0,273295
2023-04-07,ATM_72,Rural,Friday,0,159304
2023-04-08,ATM_72,Rural,Saturday,1,406468
2023-04-09,ATM_72,Rural,Sunday,1,297067
2023-04-10,ATM_72,Rural,Monday,0,250428
2023-04-11,ATM_72,Rural,Tuesday,0,221029
2023-04-12,ATM_72,Rural,Wednesday,0,304023
2023-04-13,ATM_72,Rural,Thursday,0,217006
2023-04-14,ATM_72,Rural,Friday,0,214649
2023-04-15,ATM_72,Rural,Saturday,1,263583
2023-04-16,ATM_72,Rural,Sunday,1,298741
2023-04-17,ATM_72,Rural,Monday,0,197329
2023-04-18,ATM_72,Rural,Tuesday,0,324840
2023-04-19,ATM_72,Rural,Wednesday,0,217860
2023-04-20,ATM_72,Rural,Thursday,0,238808
2023-04-21,ATM_72,Rural,Friday,0,187514
2023-04-22,ATM_72,Rural,Saturday,1,305192
2023-04-23,ATM_72,Rural,Sunday,1,289865
2023-04-24,ATM_72,Rural,Monday,0,223951
2023-04-25,ATM_72,Rural,Tuesday,0,178165
2023-04-26,ATM_72,Rural,Wednesday,0,274979
2023-04-27,ATM_72,Rural,Thursday,0,194096
2023-04-28,ATM_72,Rural,Friday,0,279239
2023-04-29,ATM_72,Rural,Saturday,1,343571
